Liga,URL
,https://footystats.org/premium/
,https://footystats.org/change-timezone
,https://footystats.org/register
,https://apps.apple.com/ie/app/footystats-official-app/id1590091942
,https://play.google.com/store/apps/details?id=org.footystats.official
,https://footystats.org/weekend/
,https://footystats.org/players/
,https://footystats.org/teams/
,https://footystats.org/tables/
,https://footystats.org/betting-systems
,https://footystats.org/academy/
,https://footystats.org/news/
,https://footystats.org/jp/clubs/paris-saint-germain-fc-68
,https://footystats.org/kr/clubs/paris-saint-germain-fc-68
,https://footystats.org/id/clubs/paris-saint-germain-fc-68
,https://footystats.org/cz/clubs/paris-saint-germain-fc-68
,https://footystats.org/zht/clubs/paris-saint-germain-fc-68
,https://footystats.org/cn/clubs/paris-saint-germain-fc-68
,https://footystats.org/no/clubs/paris-saint-germain-fc-68
,https://footystats.org/vn/clubs/paris-saint-germain-fc-68
,https://footystats.org/bg/clubs/paris-saint-germain-fc-68
,https://footystats.org/tr/clubs/paris-saint-germain-fc-68
,https://footystats.org/pt/clubs/paris-saint-germain-fc-68
,https://footystats.org/es/clubs/paris-saint-germain-fc-68
,https://footystats.org/ru/clubs/paris-saint-germain-fc-68
,https://footystats.org/dk/clubs/paris-saint-germain-fc-68
,https://footystats.org/fr/clubs/paris-saint-germain-fc-68
,https://footystats.org/se/clubs/paris-saint-germain-fc-68
,https://footystats.org/de/clubs/paris-saint-germain-fc-68
,https://footystats.org/nl/clubs/paris-saint-germain-fc-68
,https://footystats.org/gr/clubs/paris-saint-germain-fc-68
,https://footystats.org/pl/clubs/paris-saint-germain-fc-68
,https://footystats.org/it/clubs/paris-saint-germain-fc-68
,https://footystats.org/ro/clubs/paris-saint-germain-fc-68
,https://footystats.org/hr/clubs/paris-saint-germain-fc-68
,https://footystats.org/th/clubs/paris-saint-germain-fc-68
,https://footystats.org/fi/clubs/paris-saint-germain-fc-68
,https://footystats.org/hu/clubs/paris-saint-germain-fc-68
,https://footystats.org/sk/clubs/paris-saint-germain-fc-68
,https://footystats.org/leagues
,https://footystats.org/europe/uefa-champions-league
,https://footystats.org/europe/uefa-europa-league
,https://footystats.org/england/premier-league
,https://footystats.org/england/championship
,https://footystats.org/england/efl-league-one
,https://footystats.org/england/efl-league-two
,https://footystats.org/england/fa-cup
,https://footystats.org/spain/la-liga
,https://footystats.org/italy/serie-a
,https://footystats.org/germany/bundesliga
,https://footystats.org/france/ligue-1
,https://footystats.org/brazil/serie-a
,https://footystats.org/belgium/pro-league
,https://footystats.org/portugal/liga-nos
,https://footystats.org/scotland/premiership
,https://footystats.org/norway/eliteserien
,https://footystats.org/sweden/allsvenskan
,https://footystats.org/japan/j1-league
,https://footystats.org/afghanistan/afghan-premier-league
,https://footystats.org/africa/caf-champions-league
,https://footystats.org/africa/caf-confederations-cup
,https://footystats.org/africa/cecafa-club-cup
,https://footystats.org/africa/cosafa-womens-cup
,https://footystats.org/albania/superliga
,https://footystats.org/albania/first-division
,https://footystats.org/albania/second-division
,https://footystats.org/albania/playoffs-2-3
,https://footystats.org/albania/playoffs-1-2
,https://footystats.org/albania/super-cup
,https://footystats.org/albania/albanian-cup
,https://footystats.org/albania/womens-national-championship
,https://footystats.org/algeria/ligue-1
,https://footystats.org/algeria/algeria-cup
,https://footystats.org/algeria/super-cup
,https://footystats.org/algeria/ligue-2
,https://footystats.org/algeria/coupe-de-la-ligue
,https://footystats.org/algeria/u21-league
,https://footystats.org/andorra/primera-divisio
,https://footystats.org/andorra/segona-divisio
,https://footystats.org/andorra/play-offs-1st-division
,https://footystats.org/andorra/supercopa
,https://footystats.org/angola/super-cup
,https://footystats.org/angola/girabola
,https://footystats.org/antigua-and-barbuda/abfa-premier-league
,https://footystats.org/argentina/primera-division
,https://footystats.org/argentina/copa-argentina
,https://footystats.org/argentina/prim-b-nacional
,https://footystats.org/argentina/copa-de-la-superliga
,https://footystats.org/argentina/supercopa-argentina
,https://footystats.org/argentina/prim-b-metro
,https://footystats.org/argentina/torneo-federal-a
,https://footystats.org/argentina/primera-c
